date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:23:57	41557/41557	---M--	200	added ('OK')	image/jpeg	etag:%2209eeffd38bfd41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/rev2-1.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/rev2-1.jpg	(from https://lactalis.com.br/pt/publicacoes/)
02:23:57	43701/43701	---M--	200	added ('OK')	image/jpeg	etag:%2209eeffd38bfd41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/rev3-1.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/rev3-1.jpg	(from https://lactalis.com.br/pt/publicacoes/)
02:23:57	47638/47638	---M--	200	added ('OK')	image/jpeg	etag:%2209eeffd38bfd41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/rev4-1.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/rev4-1.jpg	(from https://lactalis.com.br/pt/publicacoes/)
02:23:58	1189231/1189231	---M--	200	added ('OK')	image/png	etag:%2202a5409f74d51:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/Captura-de-Tela-2019-09-26-a%cc%80s-13.18.47.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/Captura-de-Tela-2019-09-26-a%cc%80s-13.18.47.png	(from https://lactalis.com.br/pt/publicacoes/)
02:23:58	1515168/1515168	---M--	200	added ('OK')	image/png	etag:%220189c60b8e2d51:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/Captura-de-Tela-2020-02-13-a%cc%80s-15.56.23.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/Captura-de-Tela-2020-02-13-a%cc%80s-15.56.23.png	(from https://lactalis.com.br/pt/publicacoes/)
02:23:59	489562/489562	---M--	200	added ('OK')	image/jpeg	etag:%220c656e87651d61:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/capa-1.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/capa-1.jpg	(from https://lactalis.com.br/pt/publicacoes/)
02:23:59	273810/273810	---M--	200	added ('OK')	image/jpeg	etag:%227af04e93b820d71:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/capa_revista.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/capa_revista.jpg	(from https://lactalis.com.br/pt/publicacoes/)
02:23:59	14705/14705	---M--	200	added ('OK')	image/jpeg	etag:%22c7a77b844990d71:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/0001.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/0001.jpg	(from https://lactalis.com.br/pt/publicacoes/)
02:24:00	17327/17327	---M--	200	added ('OK')	image/png	etag:%22018bc2a71b9d41:0%22	https://lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundcontato.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/themes/astrusweb/assets/images/backgroundcontato.png	(from https://lactalis.com.br/pt/contato/)
02:24:03	219283/219283	---M--	200	added ('OK')	image/jpeg	etag:%22038228c3e4ed61:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/IMG_9999_41compressed.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/IMG_9999_41compressed.jpg	(from https://lactalis.com.br/pt/nossas-marcas/)
02:24:23	893644/893644	---M--	200	added ('OK')	image/png	etag:%220d0947d6fb9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/baller_produtor_lactalis.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/baller_produtor_lactalis.png	(from https://lactalis.com.br/pt/produtor-lactalis/)
02:24:23	334022/334022	---M--	200	added ('OK')	image/png	etag:%2202a56c143cd61:0%22	https://lactalis.com.br/wp-content/uploads/2020/04/Lactalis-no-Instagram-4.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2020/04/Lactalis-no-Instagram-4.png	(from https://lactalis.com.br/pt/noticias-lactalis/page/2/?category=releases)
02:24:23	88922/88922	---M--	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2005:24:22%20GMT	https://lactalis.com.br/pt/noticias-lactalis/page/2/	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/pt/noticias-lactalis/page/2/index.html	(from https://lactalis.com.br/pt/noticias-lactalis/)
02:24:23	169083/169083	---M--	200	added ('OK')	image/png	etag:%220c6f88b3d9d61:0%22	https://lactalis.com.br/wp-content/uploads/2020/04/lactalis.png	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2020/04/lactalis.png	(from https://lactalis.com.br/pt/noticias-lactalis/page/2/?category=releases)
02:24:24	119877/119877	---M--	200	added ('OK')	image/jpeg	etag:%220ee88efb1d61:0%22	https://lactalis.com.br/wp-content/uploads/2020/03/WhatsApp-Image-2020-03-22-at-21.12.15-1.jpeg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2020/03/WhatsApp-Image-2020-03-22-at-21.12.15-1.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/page/2/?category=releases)
02:24:24	65210/65210	---M--	200	added ('OK')	image/jpeg	etag:%220428740e098d51:0%22	https://lactalis.com.br/wp-content/uploads/2019/08/lac.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2019/08/lac.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/page/2/?category=releases)
02:24:24	22802/22802	---M--	200	added ('OK')	image/jpeg	etag:%2201658a16fb9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/dica4.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/dica4.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/page/2/?category=releases)
02:24:25	129740/129740	---M--	200	added ('OK')	image/jpeg	etag:%2201c17a21cbfd41:0%22	https://lactalis.com.br/wp-content/uploads/2019/01/istock-465230085_qe8Vbr0.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2019/01/istock-465230085_qe8Vbr0.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/page/2/?category=releases)
02:24:25	23271/23271	---M--	200	added ('OK')	image/jpeg	etag:%220d0947d6fb9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/dica3.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/dica3.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/page/2/?category=releases)
02:24:26	5553525/5553525	---M--	200	added ('OK')	image/jpeg	etag:%220e8a1c70b9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/Noti%cc%81cia-Pra%cc%81tica-de-Manejo-de-Forrageiras-cre%cc%81dito-Leticia-Szczesny.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/Noti%cc%81cia-Pra%cc%81tica-de-Manejo-de-Forrageiras-cre%cc%81dito-Leticia-Szczesny.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/page/2/?category=releases)
02:24:27	2078232/2078232	---M--	200	added ('OK')	image/jpeg	etag:%2202e653070b9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/Noti%cc%81cia-Empresa-Amiga-da-Justic%cc%a7a-Andre%cc%81-Salles-cre%cc%81dito-Carolina-Jardine.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/Noti%cc%81cia-Empresa-Amiga-da-Justic%cc%a7a-Andre%cc%81-Salles-cre%cc%81dito-Carolina-Jardine.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/page/2/?category=releases)
02:24:29	242703/242703	---M--	200	added ('OK')	image/jpeg	etag:%22044e366fb9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/11/Elege%cc%82-Garrafa-cre%cc%81dito-Leticia-Szczesny.jpeg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/11/Elege%cc%82-Garrafa-cre%cc%81dito-Leticia-Szczesny.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/page/2/?category=releases)
02:24:30	7332140/7332140	---M--	200	added ('OK')	image/jpeg	etag:%220e8a1c70b9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/Noti%cc%81cia-Manejo-adequada-resultado-em-leite-de-maior-qualidade-cre%cc%81dito-Carolina-Jardine.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/Noti%cc%81cia-Manejo-adequada-resultado-em-leite-de-maior-qualidade-cre%cc%81dito-Carolina-Jardine.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/page/2/?category=releases)
02:24:33	213662/213662	---M--	200	added ('OK')	image/jpeg	etag:%220b0a04b423bd51:0%22	https://lactalis.com.br/wp-content/uploads/2019/07/logo_lactalis_brasil-300x101.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2019/07/logo_lactalis_brasil-300x101.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/page/2/?category=releases)
02:24:55	3598316/3598316	---M--	200	added ('OK')	image/jpeg	etag:%220e8a1c70b9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/Asilo-Padre-Cacique-noti%cc%81cia-doac%cc%a7a%cc%83o-de-leite.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/Asilo-Padre-Cacique-noti%cc%81cia-doac%cc%a7a%cc%83o-de-leite.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/page/2/?category=releases)
02:24:57	8311922/8311922	---M--	200	added ('OK')	image/jpeg	etag:%22074285470b9d41:0%22	https://lactalis.com.br/wp-content/uploads/2018/12/Noti%cc%81cia-fa%cc%81brica-de-Teuto%cc%82nia-cre%cc%81dito-Leticia-Szczesny.jpg	C:/Meus%20Sites/fake%20lactalis/lactalis.com.br/wp-content/uploads/2018/12/Noti%cc%81cia-fa%cc%81brica-de-Teuto%cc%82nia-cre%cc%81dito-Leticia-Szczesny.jpg	(from https://lactalis.com.br/pt/noticias-lactalis/page/2/?category=releases)
